"Condition","trial","time","person","RT"
"1",1,"1","6",321.014144015514
"1",2,"1","6",266.516518108384
"1",3,"1","6",253.49644875835
"1",4,"1","6",351.483720948366
"1",5,"1","6",163.353498450432
"1",6,"1","6",287.453989279934
"1",7,"1","6",259.800552701312
"1",8,"1","6",289.625128503399
"1",9,"1","6",190.501546910729
"1",10,"1","6",280.860322433077
"1",11,"1","6",235.046684999277
"1",12,"1","6",304.222227782984
"1",13,"1","6",385.375037038042
"1",14,"1","6",212.461435806361
"1",15,"1","6",192.144213351498
"1",16,"1","6",239.708069474543
"1",17,"1","6",201.732384719478
"1",18,"1","6",320.022716774871
"1",19,"1","6",208.537007591195
"1",20,"1","6",304.923080448858
"1",21,"1","6",365.272071870161
"1",22,"1","6",191.792434893371
"1",23,"1","6",184.880692954508
"1",24,"1","6",294.33501917092
"1",25,"1","6",344.953881916054
"1",1,"2","6",213.407534837425
"1",2,"2","6",247.817742974858
"1",3,"2","6",233.792555310537
"1",4,"2","6",190.390710497625
"1",5,"2","6",223.252354084716
"1",6,"2","6",277.741131515563
"1",7,"2","6",179.146932285373
"1",8,"2","6",202.09533775789
"1",9,"2","6",377.548028548561
"1",10,"2","6",291.279250821587
"1",11,"2","6",281.434484476452
"1",12,"2","6",235.942502167984
"1",13,"2","6",375.414388424309
"1",14,"2","6",171.074300038772
"1",15,"2","6",211.168386570523
"1",16,"2","6",123.01408912358
"1",17,"2","6",202.614443084265
"1",18,"2","6",313.214808945148
"1",19,"2","6",236.824549458765
"1",20,"2","6",337.22824718058
"1",21,"2","6",180.760547823164
"1",22,"2","6",278.538844091007
"1",23,"2","6",126.305617021296
"1",24,"2","6",242.604422918136
"1",25,"2","6",294.691908461626
