"Condition","trial","time","person","RT"
"4",1,"1","48",236.390710464051
"4",2,"1","48",322.066812657918
"4",3,"1","48",238.651581515619
"4",4,"1","48",201.390024185555
"4",5,"1","48",228.598263213686
"4",6,"1","48",230.732811172823
"4",7,"1","48",294.706824503836
"4",8,"1","48",181.067631361384
"4",9,"1","48",241.513160789176
"4",10,"1","48",189.973394236623
"4",11,"1","48",209.136292168273
"4",12,"1","48",193.775705456812
"4",13,"1","48",212.772780532786
"4",14,"1","48",172.996155970019
"4",15,"1","48",173.119167034975
"4",16,"1","48",172.707399113425
"4",17,"1","48",265.780224327931
"4",18,"1","48",219.960737309761
"4",19,"1","48",149.527125737771
"4",20,"1","48",244.046279904783
"4",21,"1","48",201.132039820653
"4",22,"1","48",168.078484712844
"4",23,"1","48",141.279579448694
"4",24,"1","48",246.894224649226
"4",25,"1","48",199.096235488443
"4",1,"2","48",266.283070035458
"4",2,"2","48",152.144296790212
"4",3,"2","48",254.358885998909
"4",4,"2","48",219.33363599398
"4",5,"2","48",411.784366113988
"4",6,"2","48",273.530963668547
"4",7,"2","48",167.535524550571
"4",8,"2","48",272.747914829874
"4",9,"2","48",205.891275876119
"4",10,"2","48",311.63823775972
"4",11,"2","48",355.751342014104
"4",12,"2","48",147.947867557136
"4",13,"2","48",167.291811135351
"4",14,"2","48",188.859412558488
"4",15,"2","48",176.745678265299
"4",16,"2","48",277.545719449995
"4",17,"2","48",157.248610202731
"4",18,"2","48",129.256215510958
"4",19,"2","48",190.637127812463
"4",20,"2","48",286.706876227077
"4",21,"2","48",188.051445763109
"4",22,"2","48",175.460786282016
"4",23,"2","48",205.742760987521
"4",24,"2","48",116.4397468363
"4",25,"2","48",158.741156412166
