"Condition","trial","time","person","RT"
"3",1,"1","33",238.031025670804
"3",2,"1","33",246.290193900588
"3",3,"1","33",303.426667675689
"3",4,"1","33",239.81074157591
"3",5,"1","33",238.08341089759
"3",6,"1","33",227.863368989757
"3",7,"1","33",248.485134481294
"3",8,"1","33",248.337532321008
"3",9,"1","33",332.56111621629
"3",10,"1","33",381.701595524555
"3",11,"1","33",329.499717044588
"3",12,"1","33",290.366080137583
"3",13,"1","33",230.020585513749
"3",14,"1","33",229.264519306715
"3",15,"1","33",224.72564583546
"3",16,"1","33",232.904764914284
"3",17,"1","33",192.191808256757
"3",18,"1","33",238.055939161395
"3",19,"1","33",265.084937003076
"3",20,"1","33",260.929827360996
"3",21,"1","33",265.89734215853
"3",22,"1","33",254.586656078175
"3",23,"1","33",312.192898741777
"3",24,"1","33",265.881283068287
"3",25,"1","33",193.518477881002
"3",1,"2","33",169.322239309234
"3",2,"2","33",227.955094341783
"3",3,"2","33",170.532911786089
"3",4,"2","33",316.113208383264
"3",5,"2","33",251.381532356652
"3",6,"2","33",328.861058864545
"3",7,"2","33",307.384024599649
"3",8,"2","33",326.781224636142
"3",9,"2","33",320.040278256713
"3",10,"2","33",239.511036264178
"3",11,"2","33",417.093131531046
"3",12,"2","33",359.698108777725
"3",13,"2","33",244.619120809795
"3",14,"2","33",274.545470399496
"3",15,"2","33",122.895738662928
"3",16,"2","33",312.187537607393
"3",17,"2","33",260.641599684133
"3",18,"2","33",336.289632495393
"3",19,"2","33",193.347433998655
"3",20,"2","33",293.478712997178
"3",21,"2","33",264.852170197514
"3",22,"2","33",295.848203735571
"3",23,"2","33",428.997428032969
"3",24,"2","33",348.352830016927
"3",25,"2","33",256.135185745057
