"Condition","trial","time","person","RT"
"4",1,"1","38",237.672694788349
"4",2,"1","38",308.584348359954
"4",3,"1","38",238.003900943235
"4",4,"1","38",256.03885351902
"4",5,"1","38",194.830600497338
"4",6,"1","38",169.677191095365
"4",7,"1","38",280.360375474141
"4",8,"1","38",206.657083566078
"4",9,"1","38",155.603758926991
"4",10,"1","38",204.162717518646
"4",11,"1","38",160.564863428556
"4",12,"1","38",227.826036794078
"4",13,"1","38",200.781283419088
"4",14,"1","38",125.542272748238
"4",15,"1","38",160.889584678889
"4",16,"1","38",225.435304259959
"4",17,"1","38",167.789049424633
"4",18,"1","38",215.857831914567
"4",19,"1","38",272.301675746879
"4",20,"1","38",207.353673919127
"4",21,"1","38",212.871385051996
"4",22,"1","38",302.67527601956
"4",23,"1","38",161.07270125504
"4",24,"1","38",208.601758242222
"4",25,"1","38",182.113780374274
"4",1,"2","38",171.640474590131
"4",2,"2","38",313.592806282257
"4",3,"2","38",426.205669605769
"4",4,"2","38",215.849470967423
"4",5,"2","38",388.905555808402
"4",6,"2","38",265.423557312098
"4",7,"2","38",227.60253946699
"4",8,"2","38",168.596272271828
"4",9,"2","38",210.08918222981
"4",10,"2","38",189.842301356779
"4",11,"2","38",185.219619718493
"4",12,"2","38",170.737053853623
"4",13,"2","38",173.454468722665
"4",14,"2","38",332.12624109636
"4",15,"2","38",121.507403055622
"4",16,"2","38",109.417212446479
"4",17,"2","38",265.184061741267
"4",18,"2","38",255.573916887227
"4",19,"2","38",165.974152868164
"4",20,"2","38",291.017880069527
"4",21,"2","38",278.644432094707
"4",22,"2","38",325.20557385426
"4",23,"2","38",129.23441634972
"4",24,"2","38",163.172023859203
"4",25,"2","38",95.9670278014896
