"Condition","trial","time","person","RT"
"2",1,"1","16",180.123357120021
"2",2,"1","16",231.290729185979
"2",3,"1","16",262.277082810607
"2",4,"1","16",193.109310305776
"2",5,"1","16",279.615416608916
"2",6,"1","16",304.816609915733
"2",7,"1","16",232.368006671862
"2",8,"1","16",169.999191783631
"2",9,"1","16",209.155620399212
"2",10,"1","16",218.68192012728
"2",11,"1","16",150.037292964991
"2",12,"1","16",168.947490597085
"2",13,"1","16",277.014375129276
"2",14,"1","16",141.833881053871
"2",15,"1","16",216.333096117262
"2",16,"1","16",230.057486504668
"2",17,"1","16",169.494941390436
"2",18,"1","16",269.754482040908
"2",19,"1","16",236.676947839014
"2",20,"1","16",173.369868201235
"2",21,"1","16",207.359693587684
"2",22,"1","16",148.822881036629
"2",23,"1","16",271.140721506847
"2",24,"1","16",189.73631287223
"2",25,"1","16",211.985247439874
"2",1,"2","16",178.728722912413
"2",2,"2","16",252.595903856304
"2",3,"2","16",206.80673048337
"2",4,"2","16",313.721356507577
"2",5,"2","16",319.208962300131
"2",6,"2","16",253.032251634918
"2",7,"2","16",194.233987098519
"2",8,"2","16",339.230174311312
"2",9,"2","16",272.438073668319
"2",10,"2","16",313.867362226188
"2",11,"2","16",177.571724025112
"2",12,"2","16",153.569904372784
"2",13,"2","16",97.1694980168532
"2",14,"2","16",162.393496294314
"2",15,"2","16",179.059717117141
"2",16,"2","16",278.288723538471
"2",17,"2","16",317.251100625346
"2",18,"2","16",83.456821398536
"2",19,"2","16",176.024693899153
"2",20,"2","16",135.727598931529
"2",21,"2","16",223.086915897798
"2",22,"2","16",103.60168020001
"2",23,"2","16",290.488989813653
"2",24,"2","16",185.520604235782
"2",25,"2","16",298.662186918785
